Year,Birth_Rate,Death_Rate,Migration_Rate,GDP_Per_Capita,Urbanization_Rate,Literacy_Rate,Life_Expectancy,Population_Growth_Rate
1997,27.478859381210967,11.935334014019936,-0.4121283800773643,2743.614665555495,77.82128086045898,90.61246728662249,64.86002414246266,8.5113063308034
2024,39.86422457040443,11.190049160053118,-4.270587925470835,21351.161220685353,56.526379667579846,65.61843265199221,81.39675764912626,14.804211850526084
2024,37.34544177597552,8.846660261947822,5.134416515480506,49579.63933273947,62.512261917455014,82.3718184644427,80.02332864328055,14.531203640522588
2022,16.645518163393174,5.151067022484248,6.802617017712512,38069.05068053396,66.44634463693774,63.26289650754231,54.351584138244995,8.688475720250056
1994,11.684860297099393,9.121853966326997,9.36802839816364,58919.55863502723,69.94596508381834,84.51899473146182,83.81946958570661,8.745128850768456
2017,17.669172813860847,6.640998881905009,-2.632986844615013,56726.38047400435,34.60195299690718,84.89739993312313,84.87195898841796,10.885023621531571
1996,25.826909469982596,14.897312640400921,0.8820988767422469,11026.60697342404,86.01528314497278,56.5111732759795,71.21512808551502,6.9265476978380605
1998,15.1478910119557,9.786124584810894,7.662106900382122,58347.23283454462,65.81998278603993,83.25448919885025,77.40885178009819,8.660941776617477
1997,15.023792335539655,16.507689926054923,7.103070899033192,56786.55237247028,85.86895317622918,66.67835908401848,82.67904631431358,8.937356283322547
2001,23.877806413154595,8.103742810191754,4.371935610007936,23043.045759347264,67.91390827730189,58.62974657963137,50.70085366643705,10.620722365153426
2023,10.998039135080752,18.503522861481642,-0.9594718219595908,58989.93720964821,55.86092934058506,75.0180616386887,82.54965085042934,3.8310593578273955
2022,13.656642475968113,12.844722726587488,-0.739470640238336,3114.804987149083,64.01568069217993,72.61483419543606,71.95781482156877,4.108003418968973
2012,22.47584018223843,6.717592947034721,-3.1399550806378618,39984.28273988459,79.7701964424171,88.69374055309984,78.9959740129249,10.624241257315278
2013,11.893897276238993,11.012678534802184,8.827805106788645,16702.720451600115,49.56754988710043,54.22577545806092,68.92527955569557,6.009500729154537
2024,21.90265169366588,8.101407861046425,-2.40602728040832,8638.322699123859,87.38760342455512,89.48766344158904,68.56911137877307,8.60297959562275
2011,24.220187978453353,7.995281392522688,3.5932990176985964,35074.56057168695,57.95731186834418,55.30411810546478,81.41313720106135,12.891045103364744
2016,23.537998422193432,12.595546064783134,3.7652712547316938,19074.668182926467,87.37422012584318,60.372951403953095,67.76152022696714,9.055426903325028
2024,36.07524572209262,15.07838023454559,0.5440816179290326,40342.69528485791,82.84539688459579,75.79410591648355,66.51262833922785,15.601148568099712
1990,25.901873651551973,18.674273082551423,0.28777691508182723,32858.8820747508,76.05971738494873,73.15873000112123,71.2866082949937,8.341461276098677
2024,24.0394138743413,12.532430161454801,5.028826278374195,24162.774653610908,58.046267966232364,99.4429487367024,68.14994934068254,7.349231632128227
2003,22.321277361749985,19.487581625874952,0.8244666692280855,11727.507517578977,65.2167086588592,79.47368566312197,65.62004346484582,10.386665041909165
1992,34.528701349134586,19.12452278110053,-1.1732690999299895,36473.761650858425,80.28176474161954,66.3717797623457,56.318333987972835,11.274195775220814
1990,36.85169811999499,17.975937949765406,0.9869755360004637,49924.60713905755,62.643348111882034,95.00744342719928,63.90901704965972,13.926757059475657
1994,35.597274075913525,12.49965897443628,7.11493116498319,36400.26364204759,74.29137459230947,65.61074783912518,59.87159952920204,11.60422977671099
2015,30.206397343941724,7.113559155319753,9.497176826967785,37020.83079064746,77.4395430604058,63.6887817594145,64.01626542803096,13.977157206811794
2003,14.120852379060228,8.268567047230775,4.539253456807671,31198.40448471833,60.78571474012108,74.71858975994297,70.76054033595445,8.872839461567034
2016,18.30609908476037,14.715050040679634,6.731518382261596,23906.166922369208,62.17485110122013,95.65873922365395,71.30981079840937,6.09032419765589
1998,11.381891910459323,11.326324704262941,2.992372919689153,27990.024456379226,41.870083033312945,85.42571276294193,58.353151740244805,5.336460805186711
2004,37.92472224970342,7.202024476309946,4.3723471314015665,59382.96367008484,44.684350662425054,83.87416077336653,52.9567526315588,15.933949914136097
2004,29.823955890727312,12.184909004589656,9.821299851048398,45230.441624212115,84.29659099165272,86.30386325193814,76.05531911619572,11.573302332980454
2015,32.39088652939725,5.2614581825306885,1.5762829705286725,26403.008374819674,80.41977675979908,82.98203053879442,68.49997424612499,16.117760447504736
2002,19.347152187466868,16.0084305634939,-4.006179545687001,27980.487597316704,30.607353512406842,87.9898179833973,65.47354723729487,2.1735608894401226
2021,35.369605668320276,6.1037194173453635,9.35510376729032,30478.288457234794,82.16325515928374,59.63810108645667,54.53584140815899,11.724861660254923
2021,17.788098511254354,14.436704298681786,6.895925813553214,39899.53746834996,31.514093135208125,58.862914338080074,64.51323128314088,7.451488672404422
1993,10.04931271337349,16.89515461438399,0.9746555179535701,28491.53581871537,57.4968241765397,68.1081671895702,78.63613958171922,2.6233852842545837
2019,21.29244887562082,6.989658116809483,9.735925804341532,41484.56798791536,34.04596356665416,92.54798893979162,70.3502470312594,11.825923991820156
2012,27.122844428772204,12.779580359990188,0.1830362552293927,20422.080592223025,88.12938830743013,85.72271077483549,53.184142945757,9.682158441799741
2004,24.361145738965675,16.686012715392046,0.581802940120431,25227.738289246314,88.33915534825297,78.32366714213846,61.62962965945758,9.446367903976347
2018,35.86228427729791,8.909501821355022,4.145970297848812,51979.134357526986,66.65225651799703,50.97237187390599,84.29307090697552,12.880334877006819
2002,13.162158578685009,7.443748895024287,-0.88478920766965,20405.433627391016,53.532294649412016,61.790114196793326,69.05776149907256,5.4834841384527575
2021,26.614703219011766,10.052286664511854,5.478572276960991,57901.7672573251,60.71956501167476,90.17569712749494,60.023862785856586,11.920381766210891
1996,25.389380494627222,13.320487648749737,-2.7072454407424114,11177.791872108683,75.73795922891495,62.124334654210934,81.97056611706722,12.0232667799624
2011,18.44178946516489,13.62919392282125,-3.3796202096276975,15259.109126723188,43.391577583211024,86.51450985954736,61.7600221901186,5.3354182829943495
2017,34.666843377310315,6.963145001865305,3.023170113462333,28357.105294539564,56.50334947301576,59.2317132464942,75.5467567074702,10.067513965788134
1991,32.585459676466186,11.863532715109574,3.332405235916017,48047.11483726681,74.2361214151851,80.31837790996794,55.15271770013419,15.031232867524023
1995,31.98577561995493,9.024232933092318,-3.4001739555546404,44162.95318007169,53.723548670227636,81.41056833502509,55.477258993462904,12.143151017458983
2017,36.28577434808668,17.63036327097426,9.462643916967266,11293.495039248994,31.919791325561786,87.59831128432408,69.64599071150994,11.92362389167494
2017,31.683538018645635,9.703626980960461,3.599299864106257,14964.416532102377,60.443665143307186,71.917120044782,58.3938161501262,11.026049931517806
2009,16.955238751441794,17.580567868007893,-2.7344751125461086,34940.51635399941,74.2446697523728,81.63373495427362,51.72662302849217,4.356335180621526
2019,31.166881349490733,11.428469189026881,-0.3283621350155146,18414.719972623476,88.6089845510736,74.34848943601425,82.42629039914836,13.624373717375704
2000,19.231084401695316,15.8987864873968,7.00351320899744,25917.194144296605,32.222769191841046,97.36690226991564,51.95963420151041,5.7434076413134445
2017,17.265239510424117,12.650903428162156,2.8484729179829777,29709.056353734704,62.39523612905863,76.09403635092536,75.11032603434828,5.336591574759495
2014,12.19010778698882,14.329439361964647,-2.177774771801666,36060.51431567387,56.996319728337454,60.479894156409394,61.65450379441109,5.745545266401754
2022,32.3208574104303,10.930347662920747,-3.4572654190729284,15812.028141916657,44.5469273574564,83.39462745693183,82.67267377886084,11.157215963176863
1990,31.330028858494337,16.52310151711236,1.4616161835622723,10625.268469742612,68.26576320283425,77.42336641042067,84.51183362106994,11.747663040918898
2016,17.034984330222812,11.377840753604875,0.061220630296513256,24515.23987984756,39.817349571346924,90.19147486100732,61.74007279658731,7.254126913483485
2002,32.48137050172468,11.861924698787329,4.8387602872296025,5839.547266480404,47.031886038891166,58.84557987966218,70.68873868612117,10.565343063977869
1992,37.535226492806586,12.765180023464358,8.87870480426748,32079.145094363823,76.90544341050746,63.04698013369524,77.0544664099833,15.815193994774033
1995,13.240868724747378,17.477361775789753,-1.2840457133876182,50536.70439486348,57.62470440153329,96.0814553698861,54.31932724941499,3.5403708251253376
1997,16.97909915160325,14.890683929021973,7.828508999242677,8019.563906530397,89.62023881519309,96.50130566231479,74.83118063555206,7.0151160874384155
2016,32.507823822619464,10.237405798486247,8.806929676678008,7651.10139564221,53.187644648927645,72.11283832374454,81.71691195454812,10.510928824938352
1998,18.235200205212347,15.054794509723143,8.530038992048523,5732.850133173776,57.79566396601298,52.3875591059215,56.24758915452086,6.483037155986233
2022,28.739919228511503,14.636398595128659,9.28115994918153,51023.81609595222,48.01546572531204,65.32775343129799,79.35485319649224,13.131328815587784
2013,12.434926733911436,18.965289138195565,7.631629331939129,5761.588800761618,44.177616371462726,62.35613272106391,54.04612154348279,3.766341776617913
2004,23.56607437310616,17.62124654038025,3.9022900809500527,59024.26008767976,85.33688467168903,70.73384259974608,69.89055937897943,11.416830909832916
2021,32.1727426597886,14.711703856268722,1.147691480653629,22141.54634872096,74.92959840772386,65.89003094392937,61.877728424792956,12.895491960328808
2021,30.595418291297577,10.122606660260654,2.3753167905065693,20396.967389406134,50.0041519320848,91.44961719262271,66.51005512005062,12.203550757908744
2013,34.452163020274206,16.693646732919042,8.08918262316378,6406.273373725903,72.00935937874348,50.1518009562727,60.52212646115635,12.03578252313595
2001,36.323563798095066,13.628124395942015,-0.47902433874226347,35552.831545666595,87.94702502619364,82.23159267557492,59.11887800647136,16.296681230363866
1991,33.19550503776274,19.779049821513524,-2.611074584883584,35567.05052881471,34.44287793683483,83.21351125780217,76.00987164677078,14.17684394510739
1992,30.14763228816778,8.71259192854706,-2.8877117279930724,30134.543810118423,45.87026426225156,83.03132876445216,57.8089625166388,11.025374370337559
2006,10.951674754480935,6.194837613963305,7.404919148575006,19350.188685737143,42.03471295170009,76.02973402572849,64.29445654596,4.9685609207460795
1991,26.04900020228332,6.048377178319216,6.422285294951466,22746.272513859854,82.18698981866461,80.55520365549015,59.60949777608897,7.963864314401078
1991,11.130931747445583,14.600455825275205,2.4646801156951224,19909.700226750545,40.75141977309096,90.5247155768545,58.35222794413601,7.304708504501598
2017,34.242034513480675,19.088903433672858,-0.8769285786177026,26142.63808854961,48.48455975937985,89.20983893441907,71.94836388572523,9.84914710271126
2012,19.62173573379873,5.0289787143725775,5.164197633139171,21165.498223392333,62.63164639957109,51.73126885892052,51.59000156903079,9.693904027886399
2021,26.87288122353763,15.88656570436666,-4.423503538512953,40855.52187204975,67.26566133521698,51.52182678686545,77.6114557951298,10.369301741224856
2022,18.383359219567076,14.85597773799418,3.52341723499992,18451.401868488916,78.49102575195936,91.94724063852456,69.11819223836858,8.667108136805599
1990,33.47500433140881,15.984562883291987,0.9763775310919547,21699.455658172796,54.43939479323423,78.73648437652814,78.99530886375688,10.711686687696547
2008,36.595075799257074,10.331081101435034,9.667894507179527,26692.133202559737,62.054683359233564,97.8713667634596,57.455559418934484,15.689328530562637
1991,21.95927482639192,17.307446669867826,2.61340373665789,1233.7482219831145,87.92772450265232,71.57957984582379,74.82921142941944,7.843049503475268
2015,35.887671805329674,5.6706039712829295,3.2840162867540172,30032.871879032627,47.841704198604376,58.83709106978719,64.72043445011373,12.931798108312472
2021,18.01225022368997,16.33146650933041,5.685439951642287,16093.368388383144,44.88565266991949,73.66174561939046,52.688139200799604,8.47973971018616
1995,26.039827692265714,9.006079120236315,2.2680772168847003,4312.876787446556,72.6359514805051,71.82721539807616,76.33667372743162,10.761952756013402
2021,35.762842895161114,12.152566622871074,-1.6314707108487285,54750.2566271229,76.26817627202831,75.85886907192582,76.67655323898069,12.377040060027571
1993,19.77644027847371,17.339544073358308,3.0591676982267195,20022.705299328987,54.8867341908185,90.3973616938475,59.48209030616697,6.263207261546256
2000,38.62126795234258,9.070385527867055,9.164033063360806,26139.03055668955,42.778735093313436,82.7791993968388,82.06161066353411,14.322484351378328
2006,13.65638505344151,7.778112674658402,1.1486648225270777,49813.24634195626,76.73535934868355,59.26376636996874,76.73894288683536,7.482750382914309
2013,10.548252091705187,15.219697780218263,5.194614324995095,10840.549274469467,70.2295737167423,86.72386281775306,60.736507919318626,5.411750862248985
1994,37.124060577345716,13.000923372602069,9.670512833285274,51168.21976529912,82.57366807681436,79.59481066392158,58.368812984189304,17.42829564327193
2023,12.059459984436167,12.716058031192768,7.448834694752357,15256.638936565285,80.65958785962728,78.91553652688407,65.40313444998402,4.391897257558221
1995,39.75667587842475,8.851542733068698,4.885511996249855,35753.235605303715,42.311711070254,83.91284412178175,60.2476435172269,14.604617698193852
2011,38.54190585937319,5.523204587300415,6.039947324957716,41455.02442980452,79.94035080532082,78.19827293282658,57.59580688700776,18.201777986702808
2000,14.11062730108962,11.154037074975752,9.047248720256126,54395.82280619875,40.51042446713422,72.87568681690468,63.96852650288338,6.909885973400668
2005,26.127538770776976,6.59839220701652,9.39628156600535,36850.641686363786,81.82223422667434,82.0190141407048,50.89964779892222,11.60592551614468
2022,15.54760892401433,18.589837259738033,9.534521954829938,27740.676273750018,76.2192560419607,86.18635347752875,64.04938747384837,3.3658615245325123
1998,22.844655190903595,5.618754852075957,4.384624423037829,34763.89178816487,64.19166445694391,61.28834714155953,57.75819198760556,11.840167424819922
1995,11.84275387779498,11.474762812765722,0.7706747479785481,12922.865301672031,68.53330054862677,74.85249471190562,59.25169654415946,5.370428645651642
2005,16.717737633897684,5.783683755512418,-3.002703065655501,41655.385714841184,36.244756252485494,72.90862316325618,52.88936501812722,7.4873204509363935
2018,20.898183891966987,6.4331581184714945,0.7832200201060431,12025.96201098276,32.39311088917992,51.99516353056441,70.61260892724675,5.388008024207856
1992,23.159425007381643,14.88300000383033,9.144331821034285,33877.60911261716,49.83880450403451,91.72193282120028,66.52032296504225,9.10320484864643
2009,39.324887746266796,14.706668914611418,8.346956208885844,39208.61602026885,79.2843486850314,68.86910119692122,76.27195822614226,12.148543873819989
2008,34.23596937051944,5.495782923191596,2.8548949309431793,54016.40764405752,57.947134390798354,53.63446166006044,84.54845188127716,14.703858999528544
2015,32.12229832935839,5.016972126813053,3.05510929890886,27561.199732679255,43.403641803192414,72.89495485382406,54.18369029675762,15.701299960068436
1992,26.111239442259226,6.18227115864176,-0.3661947560754575,46744.66036876354,80.07293399488894,58.07404030457987,59.53487811336989,12.25975430961962
2008,35.1999328181303,16.444983465679133,1.817618351057221,10884.298809952315,43.71763551893838,85.22072073173324,73.88589448157164,12.737135535312852
2009,20.179685069671333,13.768647091272607,5.716727409090927,10215.592245295677,78.92962339445651,78.58857875838258,58.30592031855078,9.68117837940206
2021,31.26697338319948,5.571773677827374,1.0364608847168792,31963.08280947588,57.1787718550889,63.50569034889676,51.05516304307408,11.781961406692302
1996,39.813519261345164,12.321455238092408,-2.180241918859492,36184.10514149608,57.80969323603691,97.5236929575487,53.843231838178795,15.156131424635305
2022,19.438867268055965,15.68044035581677,3.112893682376166,38308.12140324158,46.36317659149453,64.58726741277904,65.1769424610468,3.3736275544854584
2007,30.22052604651902,18.034270919012094,-1.61994632818508,44994.76847940292,84.01044125396115,77.74984534884604,65.07746282429429,11.466119011209875
1990,35.32944592457147,19.01054735988516,9.614313340189002,18400.957777911386,35.327116541648046,90.07839121455245,84.0306641719412,13.18970906858727
2000,37.47422750052017,9.911608444311,0.8550987101793117,37733.85558929487,38.66437807821147,75.69461489772439,66.30825118642186,14.587588496048468
2017,31.537980728203053,7.037486426198986,8.644974574136743,12100.208127573038,68.15308609477248,98.04278378876425,73.73236976139727,12.55636992801552
2014,18.508237702514087,8.553888810971712,-1.6166900509456354,13920.864834219175,81.0069159453809,92.19272834897572,67.22703505996704,9.934912343785456
2012,19.788464547068394,16.642572380603355,-2.161864920413353,4971.2244140589955,35.727075011113655,96.0509507000448,59.44714746194893,7.0961625419361365
2020,10.622740963718925,19.572263225634657,4.2535169355960605,45073.034582185086,74.0251349649965,68.63512918772196,53.690787279011005,4.924461253918585
2019,32.82657933014529,11.995904260405709,6.6906861745498105,30912.585252749457,74.55069198836918,77.41777087056293,80.06759056314638,15.352621375915524
2024,11.28218818185854,9.580298203216847,3.501468457785636,15052.956630374158,64.8913638098957,92.00831477467003,55.343194305232885,6.5798673535453425
1996,35.93957063808237,11.437858729400517,-1.5530647459211093,33818.02581631713,59.203682890179785,95.17500171513728,53.3912765573003,10.760785296148761
2005,13.559818434236163,9.572197169676986,-4.431584556740059,21900.171719393464,49.26526555845207,97.21817889842607,57.48400138601642,6.304097124641627
2015,15.156295364077728,8.847312848107315,4.274332317865078,50395.384707066834,51.08770754595999,93.95759966398779,50.08710237322291,7.58135081881006
1991,24.29579412496712,13.906261286107693,-3.034441619516776,32160.72496692648,70.46600834492824,86.53774520376172,52.51878024387475,9.790091004983475
1990,32.13641245506227,5.236039705603166,0.1476458054849683,2758.832648375742,33.91723747283462,51.2107402765965,72.23188689519367,5.459752654386108
2001,14.17006615597233,8.893283729974822,5.136771305068471,59120.6218940446,65.09609925267753,65.74767247377315,58.52416624002633,11.206657027422459
1994,23.202132251994954,14.920731167674836,-3.5296483912560217,5383.613755920121,46.72393154717082,56.44681424467152,61.84792334746723,7.967540969140553
2021,24.485538232303142,5.4809404446020755,-3.0912278032406633,42061.53314510412,57.99635471663655,57.73793006700741,79.23549141973925,13.24687393500377
1998,16.36856925005774,6.248027247634025,-4.075006890388938,26798.094512954012,63.53877710701191,64.5453593691446,77.05148540286085,7.587509409785969
